trial,bal_a,bal_alpha,bal_b,fex_ngram_max,fex_split_ta,mdl_C,mdl_class_weight,loss
1298,0.6092708849802394,0.38211086594512755,0.10159823544081104,3,0,0.2642057001314907,1387.7492063555992,0.11057472844238694
151,0.6840332309445158,0.3675781440505265,0.394827962967131,2,0,0.23670315955364643,1246.8525120369593,0.11057532055838362
1226,0.49111746653310695,0.6933412881291146,0.3397139131716582,3,0,0.28733920272125546,1502.44411614019,0.11057766568624362
464,0.5414496513552391,1.0263554352945463,0.9731587608436862,3,0,0.3391332344315887,1408.8364294615837,0.1105777376308084
519,0.6503701561862566,0.2993253785263632,0.49865332271090534,3,0,0.43247129495718006,1517.752770679871,0.11057820078668222
1275,0.5904946835413815,0.614600506292029,0.4015815931803248,3,0,0.24019861786857294,1597.6936499260744,0.11057833254917834
1029,0.6001651458447999,0.43262864889506647,0.28842761735873235,3,0,0.40031236405466536,1559.0961260167946,0.11058033507416763
257,0.9561000612068028,0.065298524525077,0.3414518675761722,3,0,0.2558606547145524,868.8938619684868,0.11058224991034953
979,0.9784482186765341,0.5926201808904402,0.5531362804541556,3,0,0.3657736510742651,2522.986675479883,0.11058480460477824
935,0.789997106441194,0.6514316595530347,0.40152834733102416,3,0,0.3588151603086021,620.858060919531,0.11058486829507995
265,1.0395695208457267,0.08073767128822706,0.2407389567215953,3,0,0.29270046592469745,1412.7141544071903,0.11058811757046261
1078,0.46992157990328803,0.6631612374488961,0.2769836722247307,3,0,0.4174800936693256,1771.6507393176475,0.11058849150896181
1051,0.5813832663975851,0.624235137741581,0.14462102250839923,3,0,0.37147847082930874,1586.1731770823,0.11058964287675949
75,0.6431094966110397,0.4553233390807698,0.2218604988388217,3,0,0.5235754611210435,1438.07563036344,0.11059127569228554
548,0.6639325099063954,0.3601714290014386,0.620455554305699,3,0,0.32368036534553096,1391.3436749718412,0.1105931987827306
301,1.0345856345253335,0.053622700124559046,0.42046633371001996,3,0,0.3703012563000766,810.6178737168743,0.11059518301586521
848,0.7744058628653118,0.5748667670832284,0.6230636904642984,3,0,0.4030181457616711,1402.266567795072,0.11059554727343857
1043,0.5772616319180578,0.552326621850967,0.2971598787701536,3,0,0.426299255239466,1537.9050359447433,0.11059569972254465
1247,0.6545046631154723,0.5943132151188769,0.3513733429409924,3,0,0.33172948847717615,1374.2755618707115,0.11059680151381145
294,0.864792691567212,0.025458446467247264,0.1427227377169028,3,0,0.4838794615037897,1241.0274283748975,0.1106051169705509
1092,0.5759962285195797,0.5803809152669612,0.2424586822748538,3,0,0.394219167992547,1864.6970532850635,0.11060769505205843
553,0.5943215883773996,1.388591145319316,0.3140656865426588,3,0,0.42562677011101036,1347.9843449791597,0.11060940730212879
629,0.5519416976919814,0.5712936252809488,0.8321925632999381,3,0,0.20231326859082793,1550.0288609524484,0.11061143041182354
520,0.5864742916411908,0.39172247255192844,0.6335607378909218,3,0,0.242232158090191,1472.4751772191303,0.1106168026123418
368,1.0365358209739033,0.13303576146146187,0.4457738941044769,3,0,0.45787209495739417,2737.120381870905,0.11062265238821821
913,0.7374459994286896,0.5770340000258347,0.8494544896958017,3,0,0.29837778657081315,1445.4326995184997,0.11062278466023667
1230,0.5668799948457384,0.5242155989197961,0.45657136164763246,3,0,0.44804092067764195,5782.316127397617,0.11062448289844064
747,0.6658026751573137,0.3804803212883948,0.8740108087735291,3,0,0.23529080309796058,1020.3036331029037,0.11062759016992678
927,0.5545464943532086,0.7985797674914465,0.503597256073247,3,0,0.25525335489368706,1657.757656042488,0.11063317896842297
1038,0.6085171349593071,0.4942308770809534,0.24725125624415284,3,0,0.40885831271249773,1470.5015210635247,0.11063353736648855
988,0.9278790844316475,0.23252137397213546,0.7300823586446217,3,0,0.22990671722286699,713.5197266747078,0.11063353991410065
583,0.5888495356217133,0.6548699408107092,0.5834362303727734,3,0,0.20963951875478504,1267.303364644739,0.11063527264697205
1168,0.631237418057441,0.19261746625013754,0.057500080736917564,3,0,0.2627144467690313,1445.9538457357653,0.1106363700053938
58,0.5172746110356328,0.8195613951062145,4.14878526053819e-05,3,0,0.6990864892350471,765.8482534090874,0.1106414963613476
371,1.0969552459416554,0.5023756178029205,0.3759930359564135,3,0,0.4211121267468192,1230.4149130573087,0.11064171642407788
819,0.6016460920074101,0.3887593995332048,0.5909975467117041,3,0,0.39217300911430275,1512.9866325226433,0.11064209153447874
1132,0.6011441968709089,0.635785157529913,0.15199757094420838,3,0,0.3678518646802925,1985.3814263530207,0.11064246689964068
1203,0.5548154507844584,0.45006515813060255,0.4185685936887774,3,0,0.2736772538579176,1490.7095650677088,0.11064350005823838
501,0.7110035552716475,0.6368564745010468,0.5833499043031867,3,0,0.3717045438339572,1330.6854522804915,0.11064386956389262
1027,0.6147881251417773,0.524724538967745,0.32605701472550236,3,0,0.43468790759709447,1600.9073355550026,0.11064457148196945
728,0.5329796643540166,0.7821919376846281,0.6794778077464969,3,0,0.25201803146773033,229.7601535640136,0.11064653828943742
97,0.9776267991489309,0.047609519440352216,0.4834458830087814,2,0,0.23906301309099703,1445.5373113118835,0.11064967704940872
212,0.7394304744552203,0.16328584556208953,0.64533639709989,3,0,0.3852081031536536,9598.17166281242,0.11065002887463515
805,0.5847271259932176,0.4072356590604029,0.5719793870089787,3,0,0.3920984240161817,1538.6664571505155,0.11065299577269634
244,1.0237743599757456,0.14807968634659585,0.41757875254653637,3,0,0.2817977873211205,1103.851935610731,0.11065841647974833
820,0.7473293598175712,0.5230971965335479,0.5396523831957267,3,0,0.2504419486276114,387.72565372720857,0.11067067645520359
618,0.5267784254723177,0.4484614926427789,0.8835874525373831,3,0,0.25944706064600115,1808.6385178119913,0.11067778989761756
948,0.8803456851728599,0.5628561823466167,0.4163105688430568,3,0,0.246655028593748,1051.8605207799428,0.11067825656919604
1039,0.6592065752710105,0.4304721157494828,0.277201037042731,3,0,0.4002299234705029,1561.2247540470546,0.11068308847214701
1176,0.5910028008348212,0.44531496616973487,0.09497803783368498,3,0,0.4899189112764603,1463.5159601281573,0.11068542274717975
822,0.6827462685334869,0.6092474202203082,0.4725076474047121,3,0,0.24176661802585628,1352.8781368422422,0.11068674923783094
274,0.6938357939408237,0.2827753092109679,0.33887402505344894,3,0,0.3163670975813977,902.262419535798,0.11068682602285866
109,0.8102009344833556,0.3402051609305293,0.7017222419629416,3,0,0.26485764400456147,1484.4663861446622,0.11068767870861745
263,1.0165520017721914,0.22919196036792527,0.3206499008975345,3,0,0.29879519646564834,1376.7290628819328,0.11069439446878769
459,0.518401962772396,0.938897935828165,0.8534052227199183,3,0,0.28714255336353256,1492.8183149854558,0.11069500090236421
1225,0.6250853666524919,0.41654908326655316,0.37167921784763197,3,0,0.24776897118812938,1466.8296625746093,0.11069671671909143
800,0.6031324384788628,0.6286554087843835,0.4608540275227891,3,0,0.30433559209317973,1292.3466076600012,0.11070086723771892
1260,0.6163048830383524,0.25571209557976093,0.4683597016863199,3,0,0.4132743503714444,1404.404633199378,0.11070215612561596
547,0.8247798230788975,0.7038924761603085,0.9170265851038052,3,0,0.4595603341011546,1504.4499031037142,0.1107099906441494
759,0.6028770743052968,0.6356511561293301,0.6345263574843568,3,0,0.23268484583452523,1361.1964584789464,0.11071083268088987
788,0.6371830271515142,0.48088599422179473,0.510649411542853,3,0,0.346182049537366,1467.2564520640103,0.11071320216392133
1161,0.6052667193001053,0.2381716669561381,0.03481861992384289,3,0,0.30130186057896474,1460.5428901224275,0.11071342085094114
586,0.5560692787813888,0.6132018852268173,0.6274776026930918,3,0,0.22187217225373537,1488.3199956526157,0.11071374083101677
304,0.683292226328521,0.5868943937033104,0.35382266938758855,3,0,0.4142320095700439,1612.3894693586515,0.11071446358856027
978,0.8748558959418924,0.19648306741692811,0.4524619635690518,3,0,0.23464385225443873,1730.4798923390133,0.11071447301472488
925,0.5804260096240862,0.6092818637298015,0.43695325074890706,3,0,0.4651081495364572,1925.4973184691653,0.11072447091447352
749,0.5779904025133953,0.6730487572513284,0.783995876213225,3,0,0.24990490838220034,1594.4660504472195,0.11072517512540107
903,0.552543294542287,0.6735220357629685,0.6504454668189623,3,0,0.31315101750031227,1368.4688124800948,0.11072613384277419
462,0.6034130724296033,0.9454739535964958,0.8469296524713776,3,0,0.308786818482172,1376.3942123505542,0.11072662848713322
1110,0.6302213510200081,0.5786320335420952,0.23888313381730783,3,0,0.37040922361170525,1438.6206534368112,0.11072700752085651
678,0.5791202722860084,0.4908477441093221,0.681027351766278,3,0,0.5256704314532226,1476.6866348268409,0.11072937364104
784,0.7862255022075822,0.48511233329430803,0.5532764689086187,3,0,0.19473500374395517,561.0355453371791,0.110730524244554
144,0.5412653004747665,0.3992476072599266,0.6426046158427934,3,0,0.43887143748899365,8611.178184276523,0.11073453377832986
1033,0.6521002459308998,0.41031282797138496,0.26708763818433445,3,0,0.3885176837014779,1585.0986661165914,0.11073494873338335
858,0.6862452512795909,0.19426018523084038,0.5276502003125958,3,0,0.6848238831130131,1259.4265414937881,0.1107420966195124
1314,0.6378045140789457,0.47377012369186383,0.3436602929923778,3,0,0.2801466631135361,1284.2078813538872,0.11074635576831851
382,0.5911774498493558,0.8178674828354415,0.5545156372997262,3,0,0.5335469562362882,1578.9758876388419,0.11075478683569358
198,0.4762550310528241,0.8774864738181674,0.5296056884385685,3,0,0.35775673783083245,4292.433811297269,0.11075497683660152
1009,1.542247635934983,0.3819336544324301,0.5559768116883228,3,0,0.35568996828781335,589.1554501557745,0.11075716757917037
1323,0.6241311574097554,0.12440522025933484,0.10654795009362938,3,0,0.2519598049655082,1547.5489177464617,0.110758969199472
507,0.6683602357898071,1.0969579217863787,0.5534039287560232,3,0,0.8227223419753483,1445.4214369882507,0.11075941773205254
460,0.6101864295515343,1.112765774692556,0.9031431419897806,3,0,0.3720659699349525,1574.6860818780208,0.11076275219958279
1114,0.6195455514702619,0.4158395673371345,0.34845622694555634,3,0,0.38188331520407875,1552.316538153206,0.1107635041018083
542,0.6217624139256839,1.2404298743514712,0.6002358140477644,3,0,0.5145973825894695,1415.8059795448992,0.11077011719321225
1020,0.592080318335167,0.34316702682505207,0.2990786232384692,3,0,0.25376202557569016,1516.9819209136606,0.11077041511096736
1283,0.6496968140387803,0.5757461225316366,0.4115190729854322,3,0,0.29952995346391215,1452.9480167634003,0.11077202469227139
906,0.6134638847895549,0.5435323204619672,0.9990182423049048,3,0,0.251607509180365,1751.6212285616034,0.11077719502000949
1285,0.611965647464853,0.36046306989000115,0.43055538936185433,3,0,0.2802285720257967,1652.2220106726027,0.11077912417377116
149,0.8334726929242315,0.18653803848001746,0.5903937983195529,3,0,0.2782207227703822,1360.7141486667717,0.1107806996680258
612,0.5631478576605096,0.5344506331263847,0.6860418912789186,3,0,0.1846859389250353,1920.3660236574306,0.11078202187868859
451,0.7688164404304798,0.2680877210860339,0.5967356273127575,3,0,0.33083774990110393,1399.2539593044046,0.1107853584352607
641,0.6191784323228468,0.6059885612355771,0.7460257860982318,3,0,0.2583748829330126,1768.7562272371654,0.11078577328840977
1146,0.5928672838882518,0.20757849912758625,0.04442540935528459,3,0,0.25406701547124005,1422.8976493355763,0.11078708551243334
270,1.0977221060301317,0.001174534237435687,0.5471321197163915,3,0,0.26112954878881817,730.6381658204425,0.11078747815040513
262,1.114437823292069,0.18018096409259818,0.35862780838872554,3,0,0.2686248018931212,1159.5978474691663,0.1107881317657571
1149,0.6577458437947943,0.2308144470507851,0.13775250542603404,3,0,0.2711274799167211,1377.1932367873253,0.11078930178207504
308,0.6505535734776929,1.1134401838087962,0.4582701640732898,2,0,0.2939525133066505,161.2444812831019,0.11078946365734577
503,0.7529903486006797,0.519342585428646,0.40908525624372527,3,0,0.4194543484419481,1594.5672580940113,0.11079292519976595
900,0.6578090440149232,0.43050007835942156,0.5865208630185335,3,0,0.49720725101865143,1414.4185326106751,0.11079686090374402
971,0.6685359834533101,0.7017687616072659,0.5642416123536994,3,0,0.3429566157442434,402.8033521584321,0.11079816655492838
620,0.5579254187538393,0.7357582393331298,0.8398936802952781,3,0,0.23217309025796648,1729.258472146354,0.11079953365451589
969,0.574142078694383,0.3650992943100116,0.6018751063867693,3,0,0.2846763422728762,2112.5210008947347,0.1108049314330593
888,0.6436199268052579,0.8247594645036964,0.45315639397775304,3,0,0.4808784064214638,1273.8819279405561,0.11080815008614499
707,0.5438211783995044,0.3109044700175756,0.3990731167655304,3,0,0.2056924282149353,1128.2573956865697,0.1108096595462948
570,0.5295185938473727,0.7204722869289257,0.6072887148673896,3,0,0.22347966989364762,1526.279391869217,0.11081001549865276
163,0.566375683852481,0.5572738716034945,0.17895130980871765,3,0,0.20447058313471042,1490.3569110522128,0.11081410502744748
1305,0.5755832701665375,0.3468773188005263,0.13946981083751606,3,0,0.24606812392164346,1339.1487409431056,0.11081626769533129
1062,0.6116190025393029,0.6458885822872403,0.3267369172347902,3,0,0.4013798140622235,1634.351775486349,0.11081731965530603
191,0.7077513695184986,0.47437911995189486,0.6003545268417128,3,0,0.4886938546286521,1683.281490648404,0.11081740072032208
884,0.5673140744350345,1.2265333155775666,0.6707055588417142,3,0,0.4257980602038857,1463.1939535606182,0.11081976556669947
204,0.5788512789251398,0.44377918743225253,0.253636025743368,3,0,0.5375187173262678,3835.800527801232,0.11082261792412208
76,0.6441340480865974,0.46198338775271724,0.3424829440219264,3,0,0.5079805444451103,2073.1204037365114,0.11082290626285582
1124,0.6343400190908854,0.44122283715383637,0.3056558796393049,3,0,0.3755554086757339,1856.5587957712107,0.11082552851995663
896,0.6327355076475346,0.7674380004865355,0.8134787697754701,3,0,0.5490540460559896,1544.7828836677875,0.1108377124746678
847,0.5464680038838994,0.5208003993254348,0.596522361258829,3,0,0.24863771657051217,1149.6515917157274,0.11084130853100513
577,0.6132299198520608,0.5248155048355245,0.5194738637779657,3,0,0.24053209982298923,1395.7559095869512,0.11084391234339445
954,0.7674701250372249,0.44189144158476057,0.4924084435018419,3,0,0.2777985851151996,1885.126792875318,0.1108440973000306
693,0.70734449977537,0.8129826837910054,0.5384961610682683,3,0,0.5915006290392083,1581.284427518412,0.11084533671330118
431,0.6472874614239597,0.4897372117584211,0.5366464296437107,3,0,0.4085304604905274,1202.3981140152844,0.1108455782778774
1183,0.6177844239987534,0.4981003012059428,0.150977558497412,2,0,0.4321366908510484,1531.4968920262834,0.11084634546577536
717,0.7164857006699695,0.4731943940357213,0.47847710845278235,3,0,0.2950349316916079,1242.8673858228676,0.11084898958138764
762,0.6166099551399317,1.055382111472714,0.7067771250097645,3,0,0.3118656146938391,1556.4281704743194,0.11085098028545687
289,0.7985457111193945,0.16518563517454898,0.4577509208951886,3,0,0.5709916604098503,353.1267731511162,0.1108520481934832
1105,2.0082097869461872,0.3248452541674369,0.3580911874694178,3,0,0.46893618226296346,1814.5620858203895,0.11085405657798014
857,0.6360909507221792,0.27393770083497315,0.4225261068335745,3,0,0.27229940496959526,1744.3631731626506,0.11085589167390449
799,0.6236409160310097,0.37145199383913985,0.6240297542892219,3,0,0.35066493783431735,1615.565619428574,0.1108629743411646
1169,0.6041250974595443,0.3697832792830599,0.09376041435390559,3,0,0.25691507925543494,1558.517534660081,0.11086448186512922
672,0.6163981983246136,0.3887396597907362,0.66498949837307,3,0,0.2398788703625315,1550.878871306551,0.11086889315732801
438,0.6722398147332423,0.9708489038689883,0.5694007599975429,3,0,0.5729185141828703,1675.0338331779424,0.11087222996866132
960,0.7223075831499829,0.652737254172042,0.4430155158007919,3,0,0.30725847097267045,222.40294350215876,0.11087310792673184
1309,0.6279805759281812,0.31401567469059166,0.127023049346639,3,0,0.24511427582482667,1517.4494573573331,0.11087719725171764
1034,0.5915230251093453,0.29313357079553964,0.24086649199655852,3,0,0.3884307229436444,1644.4886649210325,0.11087915723158538
1266,0.5647384785350719,0.4203695107472715,0.3824332175147456,2,0,0.4496929586083859,1309.2765920945883,0.11088319799908511
1310,0.5719147080088318,0.3944211893754071,0.06303642368820904,3,0,0.26743870305920103,1453.459724437577,0.1108839068976189
271,1.1881233879778836,0.2499800034894719,0.2764262734340658,3,0,0.23804851547294262,960.2242063404974,0.11088654123040084
744,0.5493861869554179,0.5106450641729676,0.6026415032074927,3,0,0.2888160103479157,1487.5597418074628,0.11088739682043748
392,0.7070904973125568,0.4612160330782593,0.7148353834310154,3,0,0.34741464838180225,1660.4269811820998,0.11088794608559915
761,0.5863657589059087,0.8711159072108179,0.6590561813043511,3,0,0.2382709902734699,1515.8851929301268,0.11089373976305779
652,0.5621579404566577,0.5214557871349471,0.6650519412475884,3,0,0.27185164850185545,1802.984812872414,0.11089408695163032
739,0.6296581934563232,0.7420417395654771,0.7985222834688119,3,0,0.22670356380607562,1391.8944184865134,0.11089421631937109
340,1.2236045322168936,0.05265057787221375,0.3534231054411773,3,0,0.2810209459045792,3039.7338733581487,0.11089629394796406
582,0.5795438990697898,0.5651756611563946,0.6454606341547656,3,0,0.23543160320586737,1321.3491447594636,0.11090208711590031
541,0.6355326314883382,0.8329248096997262,0.48389481542823676,3,0,0.29930484521460365,1621.075334351995,0.1109051333466013
354,0.9895658159179362,0.18483431050975085,0.29794699551593073,3,0,0.3194416910536858,302.2159345105277,0.11090612762863884
1240,0.5688311290125083,0.36092350982259247,0.2863323813628448,3,0,0.3789780525492882,1395.438942198356,0.11090704094756498
813,0.625361155851485,0.28799483092791933,0.4309860207011915,3,0,0.4738816280180531,1569.5004648714598,0.11090893178524112
1232,0.578314405109636,0.5616810399986688,0.3240899994976496,3,0,0.5043218500629542,1313.8931963509945,0.1109095828529811
414,0.7351862277044323,0.18804404315016088,0.5961197465096599,3,0,0.6329507447209025,1435.8082560109804,0.11091061672491014
362,0.6329842750040103,0.2796470389013692,0.2225417091461068,3,0,0.24418564344995783,764.5884886464193,0.11091203564292709
1317,0.5918716867881674,0.2129383340332614,0.0036624598599990787,3,0,0.24965656188346458,1474.2721492525097,0.11091364318614151
975,0.695592803392483,0.3373694498639743,0.830992066645377,3,0,0.37988946331594786,774.5036535604482,0.11091497915390955
914,0.6693158452696953,0.3680906003832152,0.4791331951345529,3,0,0.6373185383069426,1298.2825394366946,0.11091675534904269
887,0.5922213541064162,0.4960328467334869,0.5126810374599864,3,0,0.323056324905849,1721.0329437898515,0.11091701357500185
1036,0.6211557802639793,0.44976230449933724,0.30732538870262366,3,0,0.38331964968423476,1523.6351089207478,0.11092217931703814
406,0.7241731491297463,0.6125841868175889,0.565311535148292,3,0,0.4570003338946035,1700.8580035119217,0.11092232570282758
1313,0.5606400172503443,0.35154411328337853,0.0816054133251736,3,0,0.27411515154244936,1533.6412166553334,0.1109228075072217
865,0.6989720677225509,0.3406431128106775,0.44955002304145464,3,0,0.30118361001260174,1855.0258718647008,0.11092450864970345
510,0.7297515020887123,0.16610136546758564,0.44072010692023683,3,0,0.3424942518095324,1692.4078878140097,0.1109261507894897
475,0.6438247438221679,0.9057507911208059,0.942121281152694,3,0,0.33673714458811305,1438.4670643026177,0.11092671121319223
1061,0.6293176646841357,0.4655480059674965,0.10848263678332826,3,0,0.4344187658300966,1471.4789569096881,0.11092751126528583
1335,0.678296535474845,0.12666517079325723,0.18099667547861775,3,0,0.2245554744059077,1627.400005888539,0.11093287332630801
1054,0.5735027153486142,0.446086166253869,0.26279232811868436,3,0,0.40970887657794,1646.8414544180437,0.11093289212768505
634,0.5699529081221119,0.6544410656982511,0.7597281136985978,3,0,0.22625200501770473,1817.9440474636322,0.11093397593281068
1303,0.6163808755148917,0.4378132904002585,0.01668363021212036,3,0,0.2552239072765441,1446.4289456576303,0.11093643870939601
843,0.6033131473570601,0.4458226778705805,0.4634851435825147,3,0,0.2749826516249298,1335.1470785284284,0.11093885603658209
838,0.6383080228412116,0.6077914769626055,0.7054442770856711,3,0,0.23792956863478698,1676.2353415011728,0.11094631743185218
792,0.6275647714453944,0.33280209375167297,0.5607129438639993,3,0,0.3327844222848102,1364.8575852867273,0.11094745071160414
92,0.7766066325215129,0.37508320037101905,0.3588342719877752,2,0,0.24873381044207782,1883.0309513447476,0.11094783963006227
1035,0.6358509833269004,0.35906435001978787,0.35541123099615857,3,0,0.3612529442410971,1433.6306871149047,0.11094976144670127
232,1.0722238098072625,0.0005707052615062935,0.5215364764055636,3,0,0.33237429362298004,1285.1631550986406,0.11095077147298145
440,0.5701669608962532,0.4180976527119191,0.750408959074712,3,0,0.33333707364101356,1243.105926259541,0.11095521206271891
619,0.5815039558033711,0.6749943596001884,0.9132362080246531,3,0,0.22191343407464545,1633.0356186977792,0.11095753222398075
1076,0.48212790546784134,0.48150152452395056,0.30964098762080267,3,0,0.4362455887389364,1913.0234871869163,0.11095950463619535
1071,0.5190413526289857,0.4337483301222719,0.21979580349606137,3,0,0.4160525517001025,1764.2850893843472,0.11096177374331137
154,0.6214658550047764,0.15789332971941092,0.42188710668763624,3,0,0.24931809285464193,1992.4795543770417,0.11096280583191204
387,0.6140662833240443,0.8772298586823788,0.6209816741399966,3,0,0.4938353027068194,1467.2129996495557,0.1109648133502209
947,0.8272715069953709,0.5008849928612806,0.49053356480385424,3,0,0.2046559869459214,820.7501282050259,0.1109659261471719
1216,0.4298484277247497,0.6805356263865598,0.29087163711996195,3,0,0.4150373153609033,1419.9647453720197,0.1109745114469815
477,0.24164195467956903,1.1286523317975974,0.7837408638771233,3,0,0.4154562294532533,1933.7776480720352,0.1109750772716216
852,0.7137104066660136,0.69043456307789,0.5657796875882563,3,0,0.28635235743740334,1627.1039349952014,0.11098032978532496
644,0.4795834970157559,0.6763353877488952,0.8245203351366464,3,0,0.2194979436365674,1613.3608358866613,0.11098354186557147
160,0.7713308866437334,0.25811012892153107,0.24660214161423794,3,0,0.3066618180542794,1683.4481865388082,0.11098375769926581
261,0.9129025512620581,0.14293940221815576,0.39222572622417834,3,0,0.22707999357548667,998.8824557017484,0.11098411548590455
1127,0.5748146964317847,0.47763832623982405,0.416842513590189,3,0,0.21672234363079756,1571.9613622735587,0.11099148603332827
581,0.5632073743495034,0.47137858525548193,0.5994176093577286,3,0,0.236000652960168,1372.329532268228,0.11099282633203682
1134,0.6355084163550218,0.16523687174501017,0.0800751291799988,3,0,0.23647805461282184,1442.3207789524054,0.11099393917993998
1307,0.6054738539718383,0.2413479508898472,0.16543745456419046,3,0,0.26409414692993793,1491.155533951427,0.11099403451158357
543,0.782392998010368,0.20263147819603963,0.367933617541272,3,0,0.6384153817942145,1466.813976320688,0.11099416362456313
1058,0.5627477674440405,0.5499700912233442,0.3653977108206934,3,0,0.36723770590248844,1569.4498754575968,0.11099963110577271
984,0.5265355833464863,0.8731928163630532,0.4987281738909796,3,0,0.3277941678972273,1803.1266547819973,0.11100258322768386
1053,0.6153117031910831,0.5976231684333443,0.2872646652968183,3,0,0.43147663892819116,1454.5718734166933,0.11100793117493524
319,0.8855847268516615,0.2992462794937413,0.3722066132249209,3,0,0.9070276038479251,3501.751718198983,0.1110109455095331
868,0.6290738176574175,0.8741986171292857,0.5215730948742964,3,0,0.29240477002369064,1233.0811238012914,0.11101362936789361
287,0.7330646136560209,0.48699402291007793,0.2309922784857534,3,0,0.35138346175786594,1640.3197340306472,0.11101407871571002
429,0.5804455151504433,0.5557943550981894,0.5833733360792062,3,0,0.6803171514733299,1421.5516677042126,0.11101575978300866
584,0.5411541783112276,0.4346261088102029,0.549233664774089,3,0,0.227223828278734,1405.0557520088155,0.11101794838558336
980,0.615914855638661,0.4615822964054479,0.9799052390367822,3,0,0.23991628980625992,1951.198124430161,0.11102572395237349
1059,0.5354547209218418,0.4023165678766423,0.24969295615318118,3,0,0.44985627548440277,1716.064727188714,0.11102874924170329
930,0.7041613688021476,0.5415100862224383,0.6893951991385334,3,0,0.5270546624732521,1731.0901454379689,0.11103143529101013
1288,0.6392600461945116,0.7638925218263715,0.2045984096654515,3,0,0.39606965235661773,1378.5830036312711,0.11103326661646852
826,0.5682600072103227,0.8670677906059169,0.6041523515362346,3,0,0.479596542379723,1636.0379739332589,0.11103418518347544
780,0.6199429502943953,0.19218426653169118,0.4969401785724483,2,0,0.5795576703070621,1335.0881218055035,0.11103700595050846
668,0.571466198901903,0.5340085550271986,0.6436379384043384,3,0,0.8990841078759269,2014.9180335177648,0.1110404188335381
210,1.0159639449441062,0.2600371853579131,0.47667667892347454,3,0,0.5791045962363477,1975.2557748325105,0.11104104732943507
421,0.6742358674537847,1.0492417070011235,0.4606612416446503,3,0,0.5275647536299207,1167.059168638529,0.1110413003582656
837,0.6685840114232574,0.4974064376837364,0.8309378054961383,3,0,0.5392309967347815,1716.2372729844926,0.11104312765849687
214,0.5653653443989444,0.3605334749314139,0.5422588033083093,3,0,0.30184244542876054,1590.7180965328648,0.11104837390507453
496,0.5977143786371988,0.9065453192116649,0.4916823984618351,3,0,0.2612006543517244,1255.4654863389414,0.11105542584813319
524,0.5552540188197226,0.9514557883160484,0.4175048919785423,3,0,0.27257379764577555,1416.7690561779089,0.11105778427452821
660,0.6281859234498138,0.7765916811342888,0.7166803994568403,3,0,0.26037950171773505,1087.479734652548,0.11106424634348883
866,0.8129063699238686,0.7969568569041414,0.5528890141656209,3,0,0.3951475750465312,1473.0310968367558,0.11107812884211736
699,0.6146085251498526,0.5118711228941886,0.8682874751100548,3,0,0.23940363969932138,1775.5605102620873,0.1110783347401247
1004,0.6022680172393615,0.257273496845747,0.6558837094816492,3,0,0.20832085221114102,1625.7106412740613,0.11108381781272016
588,0.5822040056655582,0.7641814709289254,0.5314301796221044,3,0,0.24842333349148113,1373.7484041812372,0.11108398004465656
1081,0.5807574676024375,0.45390350377162575,0.2071301381802268,3,0,0.3967448649698917,1739.8742468884693,0.11108400536792053
104,0.6063808763112422,0.4238283367957092,0.8013894188083923,3,0,0.2569026199525903,2457.5413189082187,0.11108455137213875
591,0.6002506616354176,0.6871154690235897,0.7583484861029866,3,0,0.20943327178224813,1213.9868570468052,0.11108690449950073
291,1.352618885036103,0.09186748835547964,0.4031232579538593,3,0,0.6453915935223551,1332.5420635740238,0.11108747078271103
585,0.5324524165541303,0.5459602781441422,0.7102325935487538,3,0,0.23155068013905022,1351.6842144530385,0.11108969128138872
655,0.5747063733514666,0.3799912914597985,0.9373290061587726,3,0,0.2441011999989772,1455.265168676767,0.1110912207148171
452,0.7049547584737186,1.2083479179590872,0.6603775285324751,3,0,0.38896620966408735,1707.3132683765773,0.11109685358700211
1073,0.5144660670855593,0.39539632959733884,0.3432701981051016,3,0,0.44631878302960387,1844.3200183866102,0.11109791940598654
172,0.6694907900221089,0.30173903943139857,0.27120513936648655,3,0,0.21474621669826396,3726.873656090798,0.11109861194885086
1277,1.2804996141992973,0.4138784641630226,0.27303367300487885,3,0,0.36967071108667865,1759.9343843355605,0.11110071276071375
1103,0.5066963375042548,0.46715030944776825,0.39162573550945484,3,0,0.43309276746058667,1605.5249055426614,0.11110521862027245
521,2.494155642555047,0.34129729071476766,0.5710703058133998,3,0,0.6220465871236257,1229.7054549901577,0.11110837093353981
403,0.6585422390859755,0.45199370046121123,0.6022100246453463,3,0,0.40662217847948057,1493.4259645779225,0.11110873549682662
1064,0.5451279652051408,0.3841188807231067,0.2812611272510781,3,0,0.3840257296491232,1553.4558845717156,0.11110944679011574
1052,0.601131157387071,0.5303975281107356,0.22526407021658296,3,0,0.4109808859681973,1674.7292721953384,0.11111049773104575
1113,0.5375295774965028,0.6652141704526724,0.31114504518078717,3,0,0.2299557428959618,1583.5933141738315,0.11111104536573575
1005,0.8116453261424754,0.5281024419136017,0.40518202959148103,3,0,0.2501422659220519,1804.8444821551234,0.11111169235729636
1320,0.597248234126434,0.2673217739290756,0.3705212377459678,3,0,0.24512341216638775,1396.3922054821899,0.11111206293294762
690,0.46905729807848007,1.242531112498216,0.6412213413040185,3,0,0.2811396738723616,668.3349988257402,0.11111215744935522
